,0
4969,"<a href=""/mobile"">Strava iPhone App</a>"
4970,Garmin fēnix 5
4971,Suunto Ambit2 R
4972,Garmin Forerunner 235
4973,Garmin Forerunner 735XT
4974,Garmin vívoactive 3 Music
4975,Garmin vívoactive 3 Music
4976,"<a href=""/apple-watch"">Apple Watch Series 3</a>"
4977,Garmin Forerunner 910XT
4978,
4979,"<a href=""/mobile"">Strava iPhone App</a>"
4980,Garmin Forerunner 235
4981,Garmin Forerunner 735XT
4982,Polar M400
4983,
4984,Garmin Forerunner 235
4985,"<a href=""/mobile"">Strava iPhone App</a>"
4986,Garmin Forerunner 235
4987,
4988,Polar Vantage M
4989,Garmin Forerunner 735XT
4990,Garmin Forerunner 225
4991,
4992,Garmin Forerunner 735XT
4993,Garmin Forerunner 35
4994,Garmin Forerunner 920XT
4995,TomTom
4996,Huami Amazfit Pace
4997,"<a href=""/mobile"">Strava Android App</a>"
4998,Garmin fēnix 3
4999,
5000,Polar M400
5001,Garmin Forerunner 235
5002,
5003,"<a href=""/mobile"">Strava iPhone App</a>"
5004,"<a href=""/mobile"">Strava iPhone App</a>"
5005,Garmin Forerunner 235
5006,Garmin Forerunner 235
5007,Garmin fēnix 3
5008,Garmin Forerunner 735XT
5009,"<a href=""/mobile"">Strava iPhone App</a>"
5010,TomTom
5011,Garmin Forerunner 645 Music
5012,
5013,Garmin Forerunner 235
5014,"<a href=""/mobile"">Strava iPhone App</a>"
5015,"<a href=""/apple-watch"">Apple Watch Series 4</a>"
5016,Samsung Health
5017,Suunto Spartan Ultra
5018,"<a href=""/mobile"">Strava iPhone App</a>"
5019,"<a href=""/mobile"">Strava Android App</a>"
5020,"<a href=""/mobile"">Strava Android App</a>"
5021,Garmin Forerunner 235
5022,Garmin Forerunner 25
5023,TomTom
5024,Fitbit Charge 2
5025,Garmin Forerunner 735XT
5026,Garmin vívoactive 3
5027,TomTom
5028,Garmin Forerunner 235
5029,Suunto 9
5030,Polar M200
5031,TomTom
5032,Suunto Spartan Sport Wrist HR
5033,Garmin Forerunner 735XT
5034,Garmin fēnix 5S
5035,TomTom
5036,
5037,Garmin Forerunner 220
5038,Polar M400
5039,Polar V800
5040,"<a href=""/mobile"">Strava iPhone App</a>"
5041,Fitbit
5042,
5043,Suunto Ambit3 Sport
5044,Suunto Trainer Wrist HR
5045,TomTom
5046,
5047,"<a href=""/mobile"">Strava iPhone App</a>"
5048,Suunto Trainer Wrist HR
5049,Suunto Ambit2 S
5050,Suunto Ambit3 Sport
5051,Suunto Ambit2 S
5052,
5053,Garmin Forerunner 735XT
5054,Garmin Forerunner 935
5055,Garmin Forerunner 235
5056,
5057,Garmin Forerunner 935
5058,Garmin Forerunner 235
5059,Garmin fēnix 5
5060,Polar M400
5061,Garmin Forerunner 35
5062,Polar M400
5063,Garmin Forerunner 920XT
5064,Garmin Forerunner 235
5065,TomTom
5066,Suunto Ambit3 Run
5067,"<a href=""/mobile"">Strava iPhone App</a>"
5068,Garmin fēnix 5S
5069,"<a href=""/mobile"">Strava iPhone App</a>"
5070,
5071,Suunto Ambit3 Peak
5072,Garmin Forerunner 235
5073,Garmin Forerunner 235
5074,Garmin Forerunner 735XT
5075,Suunto Spartan Sport
5076,Garmin Forerunner 220
5077,Garmin Forerunner 235
5078,Garmin fēnix 3
5079,TomTom
5080,Garmin Forerunner 235
5081,"<a href=""/mobile"">Strava iPhone App</a>"
5082,"<a href=""/mobile"">Strava iPhone App</a>"
5083,Garmin Forerunner 235
5084,TomTom
5085,Garmin fēnix 3
5086,
5087,Garmin fēnix 3
5088,"<a href=""/mobile"">Strava Android App</a>"
5089,"<a href=""/apple-watch"">Apple Watch Series 3</a>"
5090,Garmin fēnix 3
5091,Suunto Trainer Wrist HR
5092,Garmin Forerunner 935
5093,Garmin fēnix 5
5094,TomTom
5095,Suunto Spartan Ultra
5096,Garmin Forerunner 235
5097,Garmin fēnix 5X Plus
5098,Garmin Forerunner 235
5099,Suunto Ambit3 Sport
5100,Garmin Vívoactive
5101,Garmin Forerunner 645 Music
5102,Garmin Forerunner 235
5103,TomTom
5104,
5105,
5106,Garmin Forerunner 235
5107,Garmin fēnix 3
5108,Polar Vantage V
5109,
5110,TomTom
5111,Garmin Forerunner 35
5112,Garmin Forerunner 235
5113,Garmin Forerunner 235
5114,Garmin Forerunner 910XT
5115,"<a href=""/mobile"">Strava iPhone App</a>"
5116,Garmin Forerunner 235
5117,
5118,"<a href=""/apple-watch"">Apple Watch Series 2</a>"
5119,Garmin Forerunner 220
5120,"<a href=""/mobile"">Strava iPhone App</a>"
5121,Suunto Ambit3 Sport
5122,Polar M430
5123,
5124,Garmin Forerunner 235
5125,Suunto Ambit3 Sport
5126,Garmin Forerunner 235
5127,Garmin Forerunner 235
5128,"<a href=""/mobile"">Strava iPhone App</a>"
5129,Garmin fēnix 5
5130,Garmin Forerunner 235
5131,"<a href=""/mobile"">Strava iPhone App</a>"
5132,"<a href=""/mobile"">Strava iPhone App</a>"
5133,TomTom
5134,Garmin Forerunner 920XT
5135,Garmin Forerunner 235
5136,Garmin Forerunner 230
5137,TomTom
5138,"<a href=""/mobile"">Strava iPhone App</a>"
5139,Garmin Forerunner 235
5140,
5141,TomTom
5142,Suunto Ambit3 Sport
5143,Suunto Ambit3 Sport
5144,
5145,"<a href=""/mobile"">Strava Android App</a>"
5146,Garmin Forerunner 220
5147,"<a href=""/apple-watch"">Apple Watch Series 3</a>"
5148,"<a href=""/mobile"">Strava Android App</a>"
5149,Suunto Ambit2
5150,Garmin Forerunner 235
5151,Garmin fēnix 5S
5152,Suunto Spartan Sport Wrist HR
5153,Garmin fēnix 3
5154,Garmin Forerunner 235
5155,"<a href=""/mobile"">Strava iPhone App</a>"
5156,Garmin Forerunner 920XT
5157,"<a href=""/mobile"">Strava iPhone App</a>"
5158,Garmin Forerunner 235
5159,Suunto Trainer Wrist HR
5160,
5161,Garmin Forerunner 235
5162,"<a href=""/mobile"">Strava iPhone App</a>"
5163,Garmin vívoactive 3
5164,Garmin fēnix 3
5165,Garmin Forerunner 235
5166,TomTom
5167,
5168,"<a href=""/mobile"">Strava iPhone App</a>"
5169,"<a href=""/mobile"">Strava iPhone App</a>"
5170,TomTom
5171,
5172,Garmin Forerunner 35
5173,
5174,
5175,Garmin Forerunner 630
5176,
5177,Garmin Forerunner 735XT
5178,
5179,Garmin fēnix 5S
5180,"<a href=""/mobile"">Strava Android App</a>"
5181,Garmin Forerunner 735XT
5182,
5183,Polar M400
5184,TomTom
5185,
5186,TomTom
5187,Garmin vívoactive 3
5188,
5189,
5190,TomTom
5191,"<a href=""/mobile"">Strava iPhone App</a>"
5192,"<a href=""/mobile"">Strava Android App</a>"
5193,"<a href=""/apple-watch"">Apple Watch Series 2</a>"
5194,Garmin Vívoactive
5195,"<a href=""/mobile"">Strava iPhone App</a>"
5196,"<a href=""/mobile"">Strava iPhone App</a>"
5197,Garmin vívoactive 3
5198,"<a href=""/mobile"">Strava iPhone App</a>"
5199,Garmin fēnix 3
5200,"<a href=""/mobile"">Strava Android App</a>"
5201,"<a href=""/mobile"">Strava Android App</a>"
5202,
5203,Garmin Forerunner 735XT
5204,Garmin fēnix 5
5205,"<a href=""/apple-watch"">Apple Watch Series 3</a>"
5206,"<a href=""/mobile"">Strava iPhone App</a>"
5207,
5208,"<a href=""/mobile"">Strava iPhone App</a>"
5209,"<a href=""/mobile"">Strava iPhone App</a>"
5210,Garmin Forerunner 735XT
5211,"<a href=""/mobile"">Strava Android App</a>"
5212,
5213,"<a href=""/apple-watch"">Apple Watch Series 3</a>"
5214,Garmin Forerunner 225
5215,Garmin Forerunner 235
5216,Garmin fēnix 3
5217,
5218,Garmin Forerunner 235
5219,Suunto Ambit3 Peak
5220,Polar M430
5221,
5222,
5223,"<a href=""/mobile"">Strava Android App</a>"
5224,Polar V800
5225,Garmin Forerunner 235
5226,Polar M200
5227,Garmin fēnix 3
5228,
5229,
5230,Polar Vantage V
5231,"<a href=""/mobile"">Strava iPhone App</a>"
5232,Garmin fēnix 3
5233,Garmin Forerunner 235
5234,Garmin Forerunner 35
5235,Huami Amazfit Pace
5236,Garmin fēnix 5X
5237,Garmin Forerunner 235
5238,Polar M400
5239,"<a href=""/mobile"">Strava iPhone App</a>"
5240,Polar M430
5241,
5242,Polar M430
5243,Garmin Forerunner 235
5244,Garmin Forerunner 235
5245,Garmin Forerunner 920XT
5246,Garmin Forerunner 235
5247,Garmin Forerunner 220
5248,Garmin fēnix 5
5249,Garmin Forerunner 235
5250,
5251,Garmin Forerunner 235
5252,Garmin Forerunner 220
5253,Suunto Ambit2
5254,Garmin fēnix 5
5255,Garmin fēnix 5S
5256,Garmin vívoactive 3
5257,
5258,
5259,"<a href=""/mobile"">Strava iPhone App</a>"
5260,Garmin fēnix 5
5261,Garmin Forerunner 235
5262,Garmin Forerunner 235
5263,
5264,"<a href=""/mobile"">Strava iPhone App</a>"
5265,Garmin Forerunner 235
5266,Garmin fēnix 5S
5267,Suunto Ambit3 Peak
5268,Garmin Forerunner 35
5269,
5270,Strava GPX
5271,Garmin Forerunner 620
5272,Garmin Forerunner 235
5273,Garmin Forerunner 935
5274,Garmin Forerunner 230
5275,Garmin Forerunner 235
5276,Garmin fēnix 5X
5277,Garmin Forerunner 935
5278,Garmin Forerunner 645 Music
5279,
5280,Suunto Spartan Sport
5281,Garmin fēnix 3
5282,
5283,Garmin Forerunner 25
5284,TomTom
5285,"<a href=""/mobile"">Strava Android App</a>"
5286,Garmin Forerunner 235
5287,
5288,
5289,
5290,Garmin Forerunner 235
5291,"<a href=""/mobile"">Strava iPhone App</a>"
5292,Huami Amazfit Pace
5293,Polar Vantage M
5294,"<a href=""/mobile"">Strava iPhone App</a>"
5295,Garmin Forerunner 35
5296,Garmin fēnix 5 Plus
5297,Garmin Forerunner 735XT
5298,Garmin Forerunner 235
5299,Garmin vívoactive 3
5300,Garmin Forerunner 735XT
5301,"<a href=""/mobile"">Strava Android App</a>"
5302,Garmin Forerunner 735XT
5303,
5304,"<a href=""/mobile"">Strava iPhone App</a>"
5305,Garmin Forerunner 735XT
5306,Garmin Forerunner 220
5307,"<a href=""/mobile"">Strava iPhone App</a>"
5308,TomTom
5309,"<a href=""/mobile"">Strava iPhone App</a>"
5310,Polar M400
5311,Garmin Forerunner 735XT
5312,Fitbit
5313,Garmin Forerunner 35
5314,Garmin Forerunner 35
5315,
5316,Garmin Forerunner 920XT
5317,
5318,Garmin Forerunner 35
5319,Garmin Forerunner 35
5320,"<a href=""/mobile"">Strava iPhone App</a>"
5321,Garmin fēnix 5
5322,"<a href=""/mobile"">Strava iPhone App</a>"
5323,"<a href=""/mobile"">Strava iPhone App</a>"
5324,TomTom
5325,TomTom
5326,
5327,Garmin fēnix 5S
5328,Suunto Ambit2 R
5329,Polar Vantage M
5330,"<a href=""/apple-watch"">Apple Watch Series 3</a>"
5331,Garmin fēnix 5
5332,Garmin Forerunner 35
5333,
5334,Huami Amazfit Pace
5335,Garmin Forerunner 235
5336,Garmin fēnix 5
5337,"<a href=""/apple-watch"">Apple Watch Series 2</a>"
5338,Garmin fēnix 5X
5339,"<a href=""/mobile"">Strava Android App</a>"
5340,Garmin Forerunner 935
5341,Garmin fēnix 5S
5342,"<a href=""/mobile"">Strava Android App</a>"
5343,
5344,Garmin Forerunner 735XT
5345,"<a href=""/mobile"">Strava iPhone App</a>"
5346,Fitbit Ionic
5347,
5348,Garmin fēnix 5
5349,Suunto Ambit3 Run
5350,
5351,
5352,Suunto Ambit3 Run
5353,Garmin Forerunner 735XT
5354,Garmin Forerunner 735XT
5355,Garmin fēnix 3
5356,TomTom
5357,Garmin Forerunner 235
5358,Garmin fēnix 5S
5359,Garmin Forerunner 25
5360,Garmin fēnix 5
5361,
5362,"<a href=""/mobile"">Strava iPhone App</a>"
5363,Garmin Forerunner 235
5364,
5365,"<a href=""/mobile"">Strava iPhone App</a>"
5366,Suunto Ambit3 Run
5367,Garmin fēnix 5X
5368,"<a href=""/mobile"">Strava iPhone App</a>"
5369,"<a href=""/mobile"">Strava iPhone App</a>"
5370,Suunto Spartan Sport
5371,Garmin fēnix 3
5372,Polar Vantage V
5373,Garmin fēnix 5S
5374,
5375,TomTom
5376,
5377,"<a href=""/mobile"">Strava iPhone App</a>"
5378,"<a href=""/mobile"">Strava iPhone App</a>"
5379,Polar Vantage V
5380,
5381,Polar Vantage V
5382,Garmin Forerunner 235
5383,Garmin Vívoactive HR
5384,Polar M400
5385,Garmin Forerunner 735XT
5386,
5387,Garmin fēnix 5S Plus
5388,
5389,
5390,Garmin Forerunner 735XT
5391,Garmin fēnix 5S
5392,
5393,Garmin Forerunner 15
5394,Garmin Forerunner 35
5395,
5396,Garmin Forerunner 735XT
5397,Garmin Forerunner 935
5398,"<a href=""/apple-watch"">Apple Watch Series 3</a>"
5399,Fitbit Versa
5400,TomTom
5401,"<a href=""/mobile"">Strava iPhone App</a>"
5402,
5403,Garmin fēnix 3
5404,TomTom
5405,Suunto Ambit3 Peak
5406,Suunto Ambit3 Peak
5407,
5408,Garmin Forerunner 235
5409,Garmin fēnix 3
5410,
5411,Garmin fēnix 5
5412,Garmin fēnix 5
5413,Garmin fēnix 3
5414,Garmin fēnix 5S Plus
5415,
5416,Garmin Forerunner 735XT
5417,Garmin fēnix 5 Plus
5418,
5419,"<a href=""/mobile"">Strava iPhone App</a>"
5420,"<a href=""/mobile"">Strava iPhone App</a>"
5421,Suunto Spartan Sport
5422,Garmin Forerunner 645 Music
5423,"<a href=""/mobile"">Strava iPhone App</a>"
5424,"<a href=""/mobile"">Strava Android App</a>"
5425,Garmin fēnix 5S
5426,
5427,Polar M430
5428,Garmin fēnix 5 Plus
5429,
5430,Garmin Forerunner 235
5431,Garmin fēnix 3
5432,
5433,Garmin Forerunner 735XT
5434,Polar M400
5435,"<a href=""/mobile"">Strava Android App</a>"
5436,
5437,"<a href=""/mobile"">Strava Android App</a>"
5438,"<a href=""/mobile"">Strava iPhone App</a>"
5439,
5440,
5441,Suunto Trainer Wrist HR
5442,Garmin fēnix 5S
5443,"<a href=""/mobile"">Strava iPhone App</a>"
5444,Garmin Forerunner 235
5445,Garmin fēnix 5S
5446,Garmin Forerunner 735XT
5447,Polar V800
5448,"<a href=""/apple-watch"">Apple Watch Series 2</a>"
5449,Garmin Forerunner 220
5450,Garmin fēnix 3
5451,"<a href=""/mobile"">Strava iPhone App</a>"
5452,Garmin Vívoactive HR
5453,
5454,Garmin Forerunner 645 Music
5455,
5456,"<a href=""/mobile"">Strava iPhone App</a>"
5457,Suunto Trainer Wrist HR
5458,
5459,Garmin Forerunner 920XT
5460,Garmin Forerunner 735XT
5461,"<a href=""/mobile"">Strava iPhone App</a>"
5462,Garmin Forerunner 735XT
5463,"<a href=""/apple-watch"">Apple Watch Series 3</a>"
5464,
5465,
5466,"<a href=""/mobile"">Strava iPhone App</a>"
5467,"<a href=""/mobile"">Strava iPhone App</a>"
5468,Garmin fēnix 5S Plus
5469,Polar Vantage M
5470,Garmin Vívoactive HR
5471,Garmin Vívoactive HR
5472,Suunto 3 Fitness
5473,Suunto Ambit3 Sport
5474,Suunto Trainer Wrist HR
5475,
5476,Garmin fēnix 5S
5477,Polar M430
5478,"<a href=""/mobile"">Strava Android App</a>"
5479,Garmin Forerunner 235
5480,Garmin Forerunner 35
5481,Garmin Forerunner 735XT
5482,Garmin Forerunner 235
5483,Garmin Forerunner 235
5484,Garmin Forerunner 220
5485,"<a href=""/mobile"">Strava iPhone App</a>"
5486,Garmin Forerunner 235
5487,
5488,Garmin Forerunner 645 Music
5489,Garmin Forerunner 235
5490,Huami Amazfit Pace
5491,
5492,TomTom
5493,"<a href=""/mobile"">Strava iPhone App</a>"
5494,
5495,TomTom
5496,Garmin Forerunner 220
5497,"<a href=""/mobile"">Strava Android App</a>"
5498,Garmin fēnix 3
5499,Garmin fēnix 3
5500,Garmin Forerunner 235
5501,
5502,Garmin Forerunner 235
5503,Garmin Forerunner 645 Music
5504,TomTom
5505,Garmin fēnix 3
5506,Suunto Spartan Sport
5507,Garmin fēnix 5X
5508,Suunto Ambit3 Peak
5509,Garmin Forerunner 645 Music
5510,Garmin Forerunner 235
5511,Suunto Spartan Sport Wrist HR
5512,Suunto Spartan Sport Wrist HR
5513,"<a href=""/mobile"">Strava iPhone App</a>"
5514,
5515,Garmin Forerunner 235
5516,Suunto Ambit2 S
5517,
5518,Garmin Forerunner 735XT
5519,"<a href=""/apple-watch"">Apple Watch Series 2</a>"
5520,
5521,"<a href=""/mobile"">Strava Android App</a>"
5522,Polar M400
5523,Polar M400
5524,"<a href=""/mobile"">Strava iPhone App</a>"
5525,
5526,Garmin Forerunner 235
5527,"<a href=""/mobile"">Strava Android App</a>"
5528,Garmin Forerunner 35
5529,"<a href=""/mobile"">Strava Android App</a>"
5530,Garmin Forerunner 35
5531,"<a href=""/apple-watch"">Apple Watch Series 3</a>"
5532,"<a href=""/mobile"">Strava iPhone App</a>"
5533,"<a href=""/mobile"">Strava Android App</a>"
5534,Polar M430
5535,"<a href=""/mobile"">Strava Android App</a>"
5536,
5537,Garmin Forerunner 935
5538,Garmin fēnix 5
5539,Garmin Forerunner 735XT
5540,
5541,
5542,Garmin vívosport
5543,Garmin Forerunner 235
5544,
5545,Garmin fēnix 3
5546,"<a href=""/mobile"">Strava Android App</a>"
5547,Garmin Forerunner 735XT
5548,"<a href=""/apple-watch"">Apple Watch Series 3</a>"
5549,Garmin Forerunner 920XT
5550,"<a href=""/mobile"">Strava Android App</a>"
5551,Garmin fēnix 5S
5552,TomTom
5553,
5554,Garmin Forerunner 645 Music
5555,Suunto Spartan Ultra
5556,"<a href=""/mobile"">Strava Android App</a>"
5557,Fitbit
5558,Garmin vívoactive 3
5559,Garmin Forerunner 735XT
5560,"<a href=""/mobile"">Strava iPhone App</a>"
5561,"<a href=""/mobile"">Strava iPhone App</a>"
5562,"<a href=""/mobile"">Strava iPhone App</a>"
5563,Garmin fēnix 5S Plus
5564,Garmin fēnix 5X Plus
5565,"<a href=""/mobile"">Strava Android App</a>"
5566,Garmin Forerunner 235
5567,Garmin Forerunner 235
5568,"<a href=""/mobile"">Strava Android App</a>"
5569,Garmin Forerunner 735XT
5570,
5571,Garmin Forerunner 735XT
5572,Garmin Forerunner 15
5573,Garmin fēnix 3
5574,
5575,Garmin Forerunner 35
5576,
5577,Garmin Forerunner 235
5578,Garmin Forerunner 735XT
5579,Garmin Forerunner 235
5580,Garmin Forerunner 235
5581,Garmin Forerunner 230
5582,"<a href=""/mobile"">Strava iPhone App</a>"
5583,Suunto Spartan Sport Wrist HR
5584,Garmin fēnix 5S
5585,Polar M430
5586,Garmin Forerunner 220
5587,Garmin fēnix 3
5588,Garmin fēnix 3
5589,"<a href=""/mobile"">Strava iPhone App</a>"
5590,"<a href=""/apple-watch"">Apple Watch Series 3</a>"
5591,
5592,"<a href=""/mobile"">Strava Android App</a>"
5593,"<a href=""/mobile"">Strava iPhone App</a>"
5594,Garmin Forerunner 235
5595,Garmin Forerunner 235
5596,"<a href=""/mobile"">Strava iPhone App</a>"
5597,Garmin Forerunner 35
5598,Garmin fēnix 5S
5599,Garmin Forerunner 230
5600,"<a href=""/mobile"">Strava Android App</a>"
5601,
5602,Polar M400
5603,
5604,Polar M600
5605,"<a href=""/mobile"">Strava iPhone App</a>"
5606,Garmin Forerunner 235
5607,"<a href=""/mobile"">Strava Android App</a>"
5608,"<a href=""/mobile"">Strava Android App</a>"
5609,TomTom
5610,Polar Vantage V
5611,Garmin Forerunner 910XT
5612,Suunto Ambit2 S
5613,Garmin Forerunner 235
5614,
5615,Suunto Trainer Wrist HR
5616,Garmin Forerunner 620
5617,Fitbit
5618,
5619,
5620,Garmin fēnix 5
5621,
5622,
5623,TomTom
5624,"<a href=""/mobile"">Strava iPhone App</a>"
5625,"<a href=""/mobile"">Strava iPhone App</a>"
5626,Garmin Forerunner 235
5627,
5628,Garmin vívoactive 3
5629,Garmin fēnix 5S
5630,Garmin fēnix 3
5631,TomTom
5632,Polar M200
5633,"<a href=""/mobile"">Strava iPhone App</a>"
5634,Garmin Forerunner 735XT
5635,TomTom
5636,"<a href=""/apple-watch"">Apple Watch Series 3</a>"
5637,"<a href=""/apple-watch"">Apple Watch Series 3</a>"
5638,"<a href=""/apple-watch"">Apple Watch Series 3</a>"
5639,TomTom
5640,"<a href=""/mobile"">Strava Android App</a>"
5641,"<a href=""/mobile"">Strava iPhone App</a>"
5642,
5643,"<a href=""/mobile"">Strava iPhone App</a>"
5644,"<a href=""/mobile"">Strava Android App</a>"
5645,TomTom
5646,Garmin Forerunner 35
5647,Suunto Trainer Wrist HR
5648,Garmin fēnix 5X
5649,Garmin fēnix 5S
5650,
5651,Garmin Forerunner 235
5652,"<a href=""/mobile"">Strava Android App</a>"
5653,Garmin fēnix 3
5654,Garmin fēnix 5S
5655,TomTom
5656,Garmin vívoactive 3
5657,"<a href=""/mobile"">Strava Android App</a>"
5658,"<a href=""/mobile"">Strava iPhone App</a>"
5659,Polar M400
5660,Garmin Forerunner 220
5661,Garmin Forerunner 235
5662,Garmin fēnix 5
5663,
5664,Garmin Forerunner 920XT
5665,Garmin Forerunner 230
5666,
5667,"<a href=""/mobile"">Strava Android App</a>"
5668,
5669,Garmin Forerunner 305
5670,"<a href=""/mobile"">Strava Android App</a>"
5671,"<a href=""/mobile"">Strava Android App</a>"
5672,"<a href=""/mobile"">Strava iPhone App</a>"
5673,
5674,Garmin fēnix 5S
5675,"<a href=""/mobile"">Strava iPhone App</a>"
5676,"<a href=""/mobile"">Strava iPhone App</a>"
5677,Garmin Forerunner 35
5678,Garmin Forerunner 920XT
5679,Garmin Forerunner 235
5680,
5681,
5682,Garmin vívoactive 3 Music
5683,Garmin Forerunner 35
5684,Suunto Spartan Ultra
5685,"<a href=""/mobile"">Strava iPhone App</a>"
5686,Garmin vívoactive 3
5687,"<a href=""/mobile"">Strava iPhone App</a>"
5688,"<a href=""/apple-watch"">Apple Watch Series 3</a>"
5689,Suunto 9
5690,
5691,Garmin Forerunner 645
5692,Garmin fēnix 5
5693,"<a href=""/apple-watch"">Apple Watch 1st Generation</a>"
5694,Polar M400
5695,Polar M430
5696,
5697,Garmin Forerunner 225
5698,Garmin Forerunner 620
5699,Garmin Forerunner 735XT
5700,Garmin Forerunner 235
5701,Polar M400
5702,TomTom
5703,Fitbit Versa
5704,"<a href=""/mobile"">Strava Android App</a>"
5705,"<a href=""/mobile"">Strava iPhone App</a>"
5706,Garmin Forerunner 235
5707,Garmin Forerunner 910XT
5708,Garmin fēnix 3
5709,Samsung Health
5710,"<a href=""/mobile"">Strava iPhone App</a>"
5711,"<a href=""/mobile"">Strava Android App</a>"
5712,
5713,
5714,TomTom
5715,"<a href=""/apple-watch"">Apple Watch Series 3</a>"
5716,Garmin Forerunner 235
5717,Garmin vívoactive 3
5718,"<a href=""/mobile"">Strava Android App</a>"
5719,TomTom
5720,
5721,Garmin Forerunner 235
5722,Garmin fēnix 5X
5723,Garmin Forerunner 235
5724,
5725,"<a href=""/apple-watch"">Apple Watch Series 3</a>"
5726,Garmin Forerunner 235
5727,
5728,Garmin Forerunner 235
5729,Garmin fēnix 5X Plus
5730,Garmin Forerunner 230
5731,
5732,Garmin Forerunner 220
5733,"<a href=""/mobile"">Strava Android App</a>"
5734,"<a href=""/mobile"">Strava iPhone App</a>"
5735,Polar M400
5736,
5737,Garmin Forerunner 35
5738,Garmin Forerunner 35
5739,"<a href=""/mobile"">Strava Android App</a>"
5740,Huami Amazfit Pace
5741,Garmin Forerunner 230
5742,"<a href=""/mobile"">Strava iPhone App</a>"
5743,Garmin Forerunner 235
5744,Garmin Forerunner 235
5745,"<a href=""/mobile"">Strava Android App</a>"
5746,Garmin Forerunner 35
5747,Garmin Forerunner 235
5748,Garmin Forerunner 235
5749,Garmin Forerunner 235
5750,Garmin Forerunner 735XT
5751,"<a href=""/mobile"">Strava iPhone App</a>"
5752,Garmin fēnix 3
5753,Garmin fēnix 3
5754,"<a href=""/mobile"">Strava iPhone App</a>"
5755,TomTom
5756,Garmin vívoactive 3
5757,"<a href=""/mobile"">Strava Android App</a>"
5758,
5759,
5760,"<a href=""/apple-watch"">Apple Watch Series 1</a>"
5761,Huami Amazfit Pace
5762,"<a href=""/mobile"">Strava Android App</a>"
5763,"<a href=""/mobile"">Strava Android App</a>"
5764,Garmin Forerunner 235
5765,Suunto Ambit3 Peak
5766,TomTom
5767,
5768,Garmin Forerunner 735XT
5769,Garmin fēnix 5S
5770,Garmin Forerunner 235
5771,Garmin fēnix 5S
5772,Garmin fēnix 5S
5773,
5774,"<a href=""/mobile"">Strava Android App</a>"
5775,"<a href=""/mobile"">Strava Android App</a>"
5776,"<a href=""/mobile"">Strava iPhone App</a>"
5777,
5778,"<a href=""/mobile"">Strava Android App</a>"
5779,
5780,Garmin Forerunner 210
5781,Garmin Forerunner 235
5782,"<a href=""/mobile"">Strava iPhone App</a>"
5783,Garmin Forerunner 235
5784,Polar Vantage V
5785,"<a href=""/mobile"">Strava iPhone App</a>"
5786,Garmin fēnix 5 Plus
5787,Garmin Forerunner 735XT
5788,
5789,"<a href=""/mobile"">Strava iPhone App</a>"
5790,
5791,
5792,Garmin Forerunner 235
5793,"<a href=""/mobile"">Strava iPhone App</a>"
5794,"<a href=""/mobile"">Strava iPhone App</a>"
5795,Garmin Forerunner 735XT
5796,Suunto Ambit3 Sport
5797,"<a href=""/apple-watch"">Apple Watch Series 4</a>"
5798,"<a href=""/mobile"">Strava iPhone App</a>"
5799,
5800,"<a href=""/mobile"">Strava iPhone App</a>"
5801,Garmin fēnix 2
5802,"<a href=""/apple-watch"">Apple Watch Series 4</a>"
5803,Garmin Forerunner 235
5804,Garmin fēnix 5S
5805,Garmin fēnix 3
5806,"<a href=""/mobile"">Strava iPhone App</a>"
5807,"<a href=""/mobile"">Strava iPhone App</a>"
5808,"<a href=""/mobile"">Strava Android App</a>"
5809,"<a href=""/mobile"">Strava Android App</a>"
5810,"<a href=""/mobile"">Strava iPhone App</a>"
5811,Garmin Forerunner 25
5812,"<a href=""/mobile"">Strava iPhone App</a>"
5813,"<a href=""/mobile"">Strava iPhone App</a>"
5814,"<a href=""/mobile"">Strava iPhone App</a>"
5815,"<a href=""/mobile"">Strava iPhone App</a>"
5816,Suunto 9
5817,"<a href=""/mobile"">Strava Android App</a>"
